episode,score,moving_avg_100,loss
43,-122.92907106411343,-148.39121311087453,105.1224594116211
44,-129.20618734962702,-147.95518979811888,101.50511169433594
45,-146.64011629249953,-147.92596594243847,102.34078979492188
46,-195.14073551123397,-148.9523739765427,101.678466796875
47,-163.6050855359751,-149.26413379695617,104.0097885131836
48,-190.082662952312,-150.11451982102608,105.24166870117188
49,-114.394431098868,-149.38553841853306,100.75865936279297
50,-34.67395032371118,-147.09130665663662,105.08706665039062
51,-156.64209850198966,-147.2785770849769,99.40714263916016
52,-35.98401705536429,-145.1382970844074,105.77537536621094
53,-157.21907680799296,-145.36623632447504,111.14385986328125
54,-144.47246301352556,-145.34968496686486,110.8293685913086
55,-293.7815654224849,-148.04844642969434,106.32382202148438
56,-104.82447498100781,-147.2765897966821,112.9410400390625
57,-135.26516634318983,-147.06586306942782,103.7359390258789
58,-213.2775996069568,-148.207444733868,110.08370208740234
59,-206.3463887673782,-149.19285056494445,90.95166015625
60,-63.56183942624385,-147.7656670459661,104.77085876464844
61,-288.07611131505325,-150.0658382634921,95.94267272949219
62,-237.82232339493527,-151.48126544303153,109.41463470458984
63,-202.75520749252652,-152.29513753905525,107.76216125488281
64,-64.25531570729466,-150.91951532293396,95.4089126586914
65,-99.10463422469776,-150.122363306038,113.9856185913086
66,-18.774771043012322,-148.13224827174975,103.85311126708984
67,-309.39719103396556,-150.53918771596193,93.30939483642578
68,-98.31395805257397,-149.7711696326768,110.66191864013672
69,-193.65320026337105,-150.40714109109265,101.60195922851562
70,-116.56692210640712,-149.92370939131143,102.66807556152344
71,-189.99287614057334,-150.48806385256864,78.56584930419922
72,-178.07042964630946,-150.87115226637061,94.58113861083984
73,-203.90695606186083,-151.5976701265828,67.49659729003906
74,-23.132324325978487,-149.86165194008817,110.00359344482422
75,-130.11792124201173,-149.59840219744714,92.84730529785156
76,-76.07644352857541,-148.63100800443567,104.37602233886719
77,-88.16366369984058,-147.8457178186617,104.26959228515625
78,-70.31612268699753,-146.85174865030703,107.29495239257812
79,-97.97649230561733,-146.2330745193616,114.23089599609375
80,-184.1717183570491,-146.7073075673327,97.44751739501953
81,-51.092375665476425,-145.5268763092851,94.83183288574219
82,-305.985074818929,-147.48368360818318,99.74219512939453
83,-58.3711660604268,-146.41003881845117,115.44951629638672
84,-80.41477083465129,-145.6243808662631,101.40470886230469
85,-123.61793897447413,-145.3654815498891,114.18356323242188
86,-244.09246887919576,-146.51346977464848,87.09807586669922
87,1.3638407198343998,-144.81373057356248,100.6420669555664
88,-115.59840448056346,-144.48173823159658,108.69125366210938
89,-39.30180021895076,-143.2999411752747,116.67391204833984
90,-231.9324234278279,-144.28474653363642,95.91065216064453
91,-90.81582359273162,-143.69717595186825,112.42005157470703
92,-173.69862567555927,-144.02327866625618,123.34379577636719
93,-205.4960964008884,-144.6842767064135,90.62957763671875
94,-65.55390696176602,-143.8424642623215,107.44044494628906
95,-55.18038650263312,-142.90917923327214,115.1948471069336
96,-81.67308555864673,-142.2713032574948,113.12409973144531
97,-79.291450706866,-141.62202642707595,120.03251647949219
98,-191.2787165511407,-142.12872734670924,85.3731918334961
99,-65.70489204645821,-141.35676941438348,93.04076385498047
100,-60.81635821441948,-140.55136530238383,118.9716567993164
101,-191.93178279056184,-140.4097886927859,92.61327362060547
102,-20.318621167009255,-139.44415897106,102.56244659423828
103,-123.8498310347813,-139.45667383573402,122.87629699707031
104,-102.86863016569072,-138.69452380911594,110.49251556396484
105,-101.17609405874057,-137.4297369685854,111.49163818359375
106,-115.93149596065643,-138.56060122661458,117.46397399902344
107,-106.89328121765189,-137.64982480979242,114.85453796386719
108,-49.59772191773547,-137.1118171921828,116.5390396118164
109,-103.69562649536677,-135.09509432434754,119.48482513427734
110,-188.41320102285817,-135.44460021670366,122.05990600585938
111,-119.40563424097226,-135.2555593565236,99.75999450683594
112,-115.56787900530821,-135.12196484682192,101.76792907714844
113,-117.329465523343,-135.4971674994216,125.01693725585938
114,30.900058449649464,-134.08728773094734,103.31106567382812
115,-68.43192879631174,-131.7163563774793,101.6453628540039
116,-66.71176122672601,-131.08832277361725,130.12367248535156
117,-113.24010208371853,-130.86357429175206,132.11825561523438
118,17.27791250148522,-129.83007515031298,114.2944107055664
119,-107.90306712593244,-128.5975280429863,132.32411193847656
120,-67.56119499010224,-128.05850563752745,136.41680908203125
121,-179.14212402809534,-126.68291850234138,103.13680267333984
122,-57.687371828295994,-125.30100447993502,109.81098175048828
123,-236.227749306949,-125.51992806864313,73.83895874023438
124,-127.57384610949914,-125.11459625152416,137.70306396484375
125,-104.13291820319974,-124.37626033114464,133.37940979003906
126,-14.203635829732946,-122.47836915722228,120.71967315673828
127,-97.15924378407391,-121.84206463497803,146.16329956054688
128,-86.99027177154967,-121.72555768653987,123.48606872558594
129,-102.44976909352064,-121.09037061003897,92.79827880859375
130,-303.15911215966435,-123.57002897373532,87.42184448242188
131,-67.24844221180216,-122.76995007822846,137.28053283691406
132,33.00982699382632,-121.75383666727592,111.15702056884766
133,-27.318574511133605,-121.01532400724567,102.1744384765625
134,-38.223442814234474,-119.42358136918352,123.35431671142578
135,-98.07930914792387,-117.28628789844718,143.7099151611328
136,-53.933776361078415,-117.46452602025074,117.80709838867188
137,-90.7840272381854,-117.60486766607508,148.12127685546875
138,-145.60056502302075,-117.97724848180783,143.00160217285156
139,-109.5403218131404,-118.22637245140635,122.59501647949219
140,-178.84881268744056,-119.82805531466444,138.94825744628906
141,-102.92191886163677,-119.60848693248214,133.80548095703125
142,92.99214970022307,-117.25116041497354,0.01195443607866764
143,-112.6042328312722,-117.14791203264514,118.73480224609375
144,-138.45350108591066,-117.240385170008,91.30729675292969
145,13.462211654705854,-115.63936189053595,104.51266479492188
146,-176.99535413590604,-115.45790807678266,62.63555908203125
147,-2.0217425647216345,-113.84207464707013,98.17935180664062
148,-87.68330929594813,-112.81808111050648,150.087890625
149,29.119207694127567,-111.38294472257653,106.76551818847656
150,-71.77322334292802,-111.7539374527687,149.16314697265625
151,-87.7637019878117,-111.06515348762689,114.95375061035156
152,-2.0120225366665494,-110.72543354243993,103.86063385009766
153,-43.23809977306671,-109.58562377209067,117.17716217041016
154,-190.52437967912428,-110.04614293874666,59.24391555786133
155,-21.52762922582842,-107.32360357678007,98.35697174072266
156,-7.662867217271824,-106.35198749914272,124.68559265136719
157,-59.317294703805125,-105.59250878274888,116.88633728027344
158,-51.173117143932345,-103.97146395811862,146.4970703125
159,-231.80619405590784,-104.22606201100395,38.96027374267578
160,-81.87766610667553,-104.40922027780823,143.7259521484375
161,-57.79153956108091,-102.10637456026852,125.39485168457031
162,-142.26712295617244,-101.15082255588091,115.26094055175781
163,-49.95630156015922,-99.62283349655723,116.93167114257812
164,-45.552309724488296,-99.43580343672919,103.68702697753906
165,-106.04431572907586,-99.50520025177296,156.03970336914062
166,-53.93033459114751,-99.8567558872543,152.58657836914062
167,-43.2308758470421,-97.19509273538505,132.30442810058594
168,-33.37807361887354,-96.54573389104806,117.21943664550781
169,-21.572515264029164,-94.82492704105464,136.8975372314453
170,-192.28002873277916,-95.58205810731837,23.55225372314453
171,-126.4262502109276,-94.94639184802189,145.38002014160156
172,-56.55835461477002,-93.73127109770653,147.85462951660156
173,-43.689768039175526,-92.12909921747965,103.46085357666016
174,-77.7466851335181,-92.67524282555503,133.54806518554688
175,-25.080761381282187,-91.62487122694776,79.93952178955078
176,-114.63935578603825,-92.01050034952239,123.66169738769531
177,-73.83041945905893,-91.86716790711455,132.8263702392578
178,-44.5243199697389,-91.60924987994198,112.8991928100586
179,10.940585865533237,-90.52007909823047,103.86475372314453
180,41.15025238754197,-88.26685939078456,94.52848815917969
181,-27.37195193837536,-88.02965515351356,117.41629028320312
182,105.76658929616913,-83.91213851236257,2.0641062259674072
183,58.09328160618378,-82.74749403569648,94.55296325683594
184,-72.29465999600185,-82.66629292730998,147.45481872558594
185,-5.3397070737285475,-81.48351060830251,123.13070678710938
186,-72.95883465818879,-79.77217426609243,129.71990966796875
187,20.696887317078534,-79.57884380012,101.77738952636719
188,-167.97641658110166,-80.1026239211254,131.5943603515625
189,-86.02396109661822,-80.56984552990208,146.38339233398438
190,20.79759288061625,-78.04254536681763,115.42745208740234
191,-9.165882525186362,-77.22604595614216,119.04450988769531
192,-178.4058137957185,-77.27311783734376,119.75
193,-39.680785001693934,-75.6149647233518,136.76278686523438
194,15.118321719986369,-74.80824243653429,91.1591796875
195,-179.29073291526785,-76.04934590066064,43.590755462646484
196,-29.695470448887306,-75.52956974956304,102.15294647216797
197,-10.877803673102278,-74.8454332792254,99.01776123046875
198,-59.42798902888533,-73.52692600400285,130.4419403076172
199,-215.32242379985865,-75.02310132153686,74.52637481689453
200,-66.11741624011134,-75.07611190179378,93.93970489501953
201,-33.49266962325085,-73.49172077012066,131.18777465820312
202,-215.25434511363295,-75.4410780095869,55.09405517578125
203,1.583459956168241,-74.1867450996774,72.06889343261719
204,-13.633997701591994,-73.29439877503643,129.66627502441406
205,-128.5598635386345,-73.56823646983536,137.4704132080078
206,42.42804900734028,-71.9846410201554,0.49891531467437744
207,-47.32554510396187,-71.3889636590185,121.85354614257812
208,-74.25352127795121,-71.63552165262065,142.12875366210938
209,7.769649462315911,-70.52086889304384,105.00614166259766
210,-33.43114246280537,-68.9710483074433,111.68315887451172
211,-91.70022067267934,-68.69399417176037,69.4293441772461
212,-213.4653085658457,-69.67296846736573,32.45329284667969
213,-4.113649270349043,-68.5408103048358,110.37859344482422
214,-39.11210670613278,-69.24093195639362,146.41668701171875
215,-135.9223383260059,-69.91583605169056,154.96878051757812
216,-24.07909122698146,-69.48950935169313,110.4798583984375
217,9.2253686156822,-68.26485464469913,101.21308135986328
218,-143.22318869030272,-69.869865656617,56.72515106201172
219,-50.0641036912943,-69.29147602227061,40.95405578613281
220,-73.93001863513672,-69.35516425872096,124.67893981933594
221,-8.025258770068362,-67.64399560614068,87.14820861816406
222,-28.515647531527875,-67.352278363173,74.01953125
223,-200.1922006208259,-66.99192287631178,4.112579345703125
224,72.6047653304079,-64.99013676191272,0.001688178163021803
225,-41.11225158955246,-64.35993009577624,86.03758239746094
226,52.5130776303516,-63.6927629611754,71.44341278076172
227,-70.3566593593373,-63.42473711692803,75.79045104980469
228,-87.36062083225018,-63.42844060753502,58.60880661010742
229,-55.781443469779305,-62.961757351297614,47.249271392822266
230,-253.6953301341412,-62.46711953104237,125.89410400390625
231,-24.9782127724733,-62.04441723664909,87.7051773071289
232,-72.82418000202637,-63.10275730660761,77.01199340820312
233,-61.062332484726795,-63.440194886343534,70.59195709228516
234,-105.21817512333155,-64.11014220943451,72.1803970336914
235,-60.2317809689397,-63.731666927644675,28.563270568847656
236,-39.47352870146224,-63.58706445104851,43.923248291015625
237,-132.71700541127234,-64.00639423277937,64.05839538574219
238,-34.784871735089396,-62.898237299900075,74.29435729980469
239,-46.085751351615386,-62.263691595284826,49.156639099121094
240,-124.69366404369565,-61.72214010884738,62.84565734863281
241,-177.76650879657728,-62.47058600819679,95.51609802246094
242,-33.71924879722346,-63.73769999317125,71.15017700195312
243,-7.757255745042002,-62.68923022230894,64.41748046875
244,-148.60205746045656,-62.7907157860544,43.583126068115234
245,-114.85783363273494,-64.0739162389288,62.28565979003906
246,57.923782673588335,-61.72472487083387,0.12477312982082367
247,-18.682413451645147,-61.8913315797031,90.0549087524414
248,-115.78714612338776,-62.1723699479775,79.60282135009766
249,-52.19458863621086,-62.98550791128089,39.06513977050781
250,-84.18519485823904,-63.10962762643399,74.38079071044922
251,-170.1022570087011,-63.93301317664288,80.89927673339844
252,-107.78989488282973,-64.99079190010451,80.5187759399414
253,-58.54018563449644,-65.14381275871881,37.38701248168945
254,-70.52596258784477,-63.94382858780601,80.39879608154297
255,-15.607475633999726,-63.88462705188772,77.82955932617188
256,-50.53005747094429,-64.31329895442444,110.78105163574219
257,169.76651288127138,-62.022460878573696,0.011539312079548836
258,-61.34852078718014,-62.12421491500617,85.36078643798828
259,75.73846809484235,-59.04876829349866,0.05539439618587494
260,-43.81703463247274,-58.668161978756636,54.223941802978516
261,104.67337906920987,-57.04351279245373,0.09804966300725937
262,-66.6228432315387,-56.28706999520738,48.975685119628906
263,-163.06356517914486,-57.41814263139724,71.80642700195312
264,-34.133780976058375,-57.30395734391294,77.77037048339844
265,69.19445003973384,-55.55156968622484,0.8466110229492188
266,-22.319708199976503,-55.23546342231313,83.74163818359375
267,-131.0448548901584,-56.11360321274431,103.51356506347656
268,-96.17466361672874,-56.74156911272286,76.08631134033203
269,-104.58695678746764,-57.57171352795726,48.98762512207031
270,-74.70624428654914,-56.39597568349495,71.12676239013672
271,-0.5511637679003769,-55.13722481906467,36.77231979370117
272,-21.739404157539184,-54.78903531449237,77.85429382324219
273,-7.2360719307336865,-54.424498353407934,73.33096313476562
274,-21.4538586330264,-53.86157008840302,44.83561706542969
275,-79.0688418523843,-54.40145089311403,105.1297607421875
276,72.39815049898503,-52.53107583026381,0.022362932562828064
277,-40.98459209840411,-52.20261755665726,77.44746398925781
278,-36.0893828815375,-52.11826818577526,60.122989654541016
279,-172.63211728820252,-53.95399521731261,60.17359924316406
280,-187.09995495855276,-56.23649729077357,68.9783706665039
281,-39.54900828083524,-56.35826785419817,76.50343322753906
282,92.16486723464345,-56.49428507481341,0.03404000774025917
283,-104.14482762905033,-58.11666616716576,71.80763244628906
284,-49.5749484535788,-57.88946905174153,75.87102508544922
285,7.173248786508182,-57.76433949313916,80.4443588256836
286,-177.53875494865878,-58.81013869604385,12.615386962890625
287,12.078663680540103,-58.89632093240923,78.29012298583984
288,-38.906929650765484,-57.60562606310587,64.87643432617188
289,-132.37575644384432,-58.069144016578136,67.4912338256836
290,7.272097365220219,-58.20439897173209,78.67390441894531
291,-10.097985341810784,-58.21371999989835,84.88675689697266
292,-25.640378754691383,-56.686065649488086,71.98417663574219
293,-62.17851978241946,-56.91104299729533,86.8410873413086
294,151.54432002480735,-55.54678301424712,113.26673126220703
295,-43.478057019809185,-54.18865625529253,66.8505859375
296,40.194738551704745,-53.489754165286605,0.003981299698352814
297,-57.292293069974825,-53.953899059255335,89.19772338867188
298,-44.25653936162807,-53.80218456258276,78.73934173583984
299,61.44749631526511,-51.034485361431514,0.04755238816142082
300,-42.90765264421283,-50.80238772547254,85.89818572998047
301,19.503615819648104,-50.27242487104355,81.13426971435547
302,39.53945861933494,-47.724486833713875,84.58631896972656
303,66.34996732917642,-47.076821759983794,76.3736801147461
304,-23.185999641244948,-47.17234177938033,70.50121307373047
305,-209.73717470369616,-47.98411489103094,98.19630432128906
306,-42.984469227236055,-48.83824007337671,0.09412896633148193
307,-57.63787374828762,-48.94136335981996,96.99364471435547
308,-99.6608733061918,-49.19543688010237,81.32901763916016
309,26.238376565936647,-49.01074960906616,83.810302734375
310,115.69593078112696,-47.519478876626835,109.97240447998047
311,-48.47553102586612,-47.08723198015871,67.62984466552734
312,37.62721009423453,-44.576306793557904,86.18928527832031
313,78.76198832631744,-43.747550417591235,0.004061437211930752
314,-36.40896828897823,-43.7205190334197,88.58169555664062
315,17.932784452862194,-42.18196780563101,77.3396224975586
316,-52.24604984099733,-42.463637391771165,85.34695434570312
317,-97.9226195582404,-43.535117273510394,111.18346405029297
318,-102.285165257609,-43.12573703918347,103.36580657958984
319,-63.709693330516174,-43.26219293557568,105.50251007080078
320,-36.81774278719586,-42.89107017709628,0.09964336454868317
321,-32.744587419206766,-43.13826346358766,89.79904174804688
322,80.58819220035302,-42.047225066268865,0.5562200546264648
323,-51.835007942736,-40.56365313948795,101.05944061279297
324,-56.05868653726129,-41.850287658164646,88.14408111572266
325,-38.261001514596856,-41.821775157415075,90.43791961669922
326,51.316667024165014,-41.83373926347694,80.3333969116211
327,-110.98303318860772,-42.240003001769644,86.45056915283203
328,11.582843570014049,-41.250568357747014,88.99242401123047
329,-59.89170589939053,-41.29167098204312,88.8047103881836
330,-55.68921542317288,-39.311609834933435,83.39837646484375
331,-38.249217471035195,-39.44431988191906,96.3791732788086
332,1.0993266174109353,-38.70508481572469,0.012936565093696117
333,11.864904462198865,-37.975812446255425,88.02886199951172
334,-8.39438764871386,-37.00757457150925,80.6937255859375
335,-55.51241913790463,-36.96038095319889,94.55467224121094
336,-78.16152091072786,-37.347260875291546,137.4823455810547
337,-17.77729575478405,-36.19786377872667,88.24797058105469
338,-23.10019959790425,-36.08101705735482,88.31707763671875
339,-21.80249204058721,-35.838184464244534,88.75386047363281
340,-16.098321961171763,-34.7522310434193,76.75514221191406
341,56.0223135804778,-32.41434281964875,0.002326082903891802
342,15.705542736566258,-31.920094904310858,70.592041015625
343,-156.8487409912487,-33.41100975677292,57.01081848144531
344,-40.54648543398106,-32.330454036508165,87.70314025878906
345,233.1637630501322,-28.850238069679495,110.05191040039062
346,-28.699711975988166,-29.71647301617526,74.50150299072266
347,-35.12596144782739,-29.880908496137078,89.58561706542969
348,5.438443704117347,-28.668652597862028,68.61744689941406
349,151.55433191715298,-26.631163392328393,110.01287078857422
350,273.6976276722596,-23.05233516702341,109.51018524169922
351,236.71224204120017,-18.984190176524393,103.88724517822266
352,-50.5611883989764,-18.411903111685863,89.41857147216797
353,-152.32789051499117,-19.34978016049081,154.98333740234375
354,-91.02032938015942,-19.554723828413955,109.43936920166016
355,-115.69770540729138,-20.555626126146866,139.46165466308594
356,-64.37102445393359,-20.69403579597676,88.13980102539062
357,-81.24601572335828,-23.204161082023056,102.8911361694336
358,224.33575384099407,-20.34731833574131,109.64810943603516
359,-11.060156239787176,-21.215304579087604,84.74171447753906
360,-133.27285232182223,-22.1098627559811,94.25182342529297
361,-24.826233447857135,-23.40485888115177,70.92809295654297
362,30.641290278974644,-22.43221754604664,12.73500919342041
363,-53.05133027457254,-21.332095197000918,84.60462951660156
364,-57.13615788552856,-21.56211896609562,70.47052764892578
365,-9.57012096762935,-22.34976467616925,89.31533813476562
366,-60.67956682995941,-22.733363262469084,81.13851165771484
367,-11.061380325797984,-21.533528516825477,91.43125915527344
368,-102.56107670116693,-21.597392647669864,80.87934875488281
369,-104.7614489341851,-21.59913756913703,80.720947265625
370,-36.082789514316964,-21.212903021414714,60.41421890258789
371,19.006122267191543,-21.017330161063796,80.26850891113281
372,-90.84391702959232,-21.708375289784332,99.8435287475586
373,-150.78657422019737,-23.143880312678967,70.75213623046875
374,-69.49862691415113,-23.62432799549021,65.9024658203125
375,-112.55076447956617,-23.959147221762027,94.17577362060547
376,80.56649272481937,-23.87746379950368,114.66426849365234
377,-57.55648126312636,-24.043182691150903,70.24873352050781
378,-57.508143854760704,-24.25737030088314,100.71722412109375
379,2.7952820634142626,-22.503096307366974,75.7577896118164
380,-59.92397711350554,-21.2313365289165,63.52215576171875
381,130.6772270687805,-19.52907417542034,121.43177795410156
382,-59.82449020012973,-21.04896774976807,80.0772705078125
383,175.22314424160584,-18.255288031061514,114.13261413574219
384,163.72528144395193,-16.12228573208621,113.8298110961914
385,185.32379709424572,-14.34078024900883,113.779052734375
386,52.75426271303138,-12.03785007239193,89.57698059082031
387,-150.25009527895952,-13.661137661986928,15.860702514648438
388,-311.3951890285176,-16.386020255764446,4.2009429931640625
389,28.661015900628684,-14.775652532319718,79.00013732910156
390,216.67390318665485,-12.681634474105369,110.51803588867188
391,-53.55719810881946,-13.116226601775457,52.675262451171875
392,-59.77391604308776,-13.45756197465942,64.14329528808594
393,-172.2985051484643,-14.558761828319868,70.16967010498047
394,-40.03558182273078,-16.47456084679525,57.007110595703125
395,-65.93559028284244,-16.699136179425583,72.7952651977539
396,177.4406338416863,-15.326677226525769,113.32035827636719
397,-73.25776099769097,-15.486331905802926,91.9231185913086
398,-0.4915176079470456,-15.04868168826612,87.29917907714844
399,265.0282406082752,-13.012874245336018,112.85401153564453
400,190.79552847579458,-10.675842434135946,114.00965118408203
401,143.90082920938227,-9.431870300238604,114.99909210205078
402,269.35002720129467,-7.1337646144190066,112.21562194824219
403,218.90487720799786,-5.608215515630791,111.82994842529297
404,-88.4584683526026,-6.260940202744368,83.44166564941406
405,166.56071888570867,-2.4979612668503166,111.00337219238281
406,-106.8809993136417,-3.136926567714374,91.37590789794922
407,-30.983304146025485,-2.8703808716917534,0.03647429123520851
408,139.20912462374807,-0.48168089239235345,100.72443389892578
409,-9.066365712172427,-0.8347283151734453,90.84703063964844
410,-21.733323621124697,-2.2090208591959613,115.63477325439453
411,230.2490824615507,0.5782252756782057,101.21027374267578
412,177.06241130897072,1.9725772878255676,112.09703063964844
413,-4.919551726183357,1.1357618873005595,48.85186004638672
414,-93.42657893733586,0.5655857808169834,87.73875427246094
415,-92.49279203556014,-0.5386699840672402,68.59417724609375
416,-97.47666204139468,-0.990976106071214,85.56607055664062
417,187.92695041666983,1.8675195936778886,110.52713775634766
418,-38.594116168195214,2.504430084572026,85.40851593017578
419,-37.99069581822573,2.7616200596949305,70.37091064453125
420,-14.642917677033424,2.9833683107965543,53.60806655883789
421,-62.036113557941896,2.6904530494092027,77.71846008300781
422,27.753486127432083,2.1621059886799934,80.64987182617188
423,1.7154378949214646,2.6976104470565683,72.76807403564453
424,-23.34854382809293,3.0247118741482524,85.75360870361328
425,4.625185796793886,3.45357374726216,96.84555053710938
426,1.8965874789218873,2.959372951809729,76.87675476074219
427,-78.51729975961253,3.28403028609968,101.19722747802734
428,36.766335724389336,3.535865207643435,83.16915893554688
429,227.6112061833998,6.410894328471336,111.44784545898438
430,273.2706623597096,9.700493106300161,111.11089324951172
431,-35.60319969380291,9.726953284072483,81.73333740234375
432,212.0031626654737,11.835991644553111,110.44928741455078
433,-49.98712280320971,11.217471371899025,81.39603424072266
434,-46.83999800192569,10.833015268366905,78.12274169921875
435,-228.06515013344884,9.107487958411465,16.72924041748047
436,-115.98903018271166,8.729212865691629,86.41793823242188
437,-116.48583751212881,7.74212744811818,110.1956558227539
438,-63.09602071484174,7.342169236948804,101.2807846069336
439,-26.255918615671618,7.297634971197964,74.76093292236328
440,-6.49776424265319,7.39364054838315,83.02336120605469
441,-26.042590581465177,6.572991506763718,72.9184341430664
442,-22.952280359903074,6.186413275799026,3.676572799682617
443,234.10176134424847,10.095918299153999,111.28607940673828
444,-175.23304028310295,8.74905275066278,91.4808120727539
445,29.48275735729888,6.712242693734446,86.52166748046875
446,-96.60880822019077,6.033151731292421,87.34808349609375
447,-73.81680282158193,5.646243317554873,84.31716918945312
448,283.8700998760569,8.430559879274272,109.91300201416016
449,-30.923721421918458,6.605779345883556,86.37188720703125
450,17.203235921934095,4.040835428380301,53.13199996948242
451,24.524424564667683,1.9189572536149757,74.1573257446289
452,-55.36078216547878,1.8709613159499525,73.72216796875
453,-81.31490094596391,2.581091211640224,98.96202850341797
454,201.07486709988456,5.502043176440663,111.46855163574219
455,45.19314765189121,7.110951707032489,0.00017530235345475376
456,32.715555550458106,8.081817507076407,62.46966552734375
457,-34.14246648372274,8.55285299947276,77.907958984375
458,47.0732897144089,6.78022835820691,89.33648681640625
459,225.40382050363547,9.144868125641135,110.94830322265625
460,-44.43302731940207,10.033266375665336,106.08207702636719
461,40.422756068849736,10.685756270832407,85.07357788085938
462,220.73425877112595,12.58668595575392,109.53132629394531
463,-71.29552430748562,12.404244015424787,81.54417419433594
464,-51.3318729322786,12.462286864957289,84.91943359375
465,-20.08068902203219,12.357181184413259,68.2484130859375
466,44.06268831417097,13.404603735854565,86.28323364257812
467,-35.54578116426852,13.159759727469861,79.15145874023438
468,-26.434198227870212,13.92102851220283,82.16315460205078
469,11.89089467149455,15.087551948259625,87.99821472167969
470,191.4102565094974,17.36248240849777,105.69633483886719
471,-54.367655923757866,16.628744626588272,78.740478515625
472,-18.198424494323348,17.355199551940963,89.41265869140625
473,-16.66127986763901,18.696452495466545,83.43621826171875
474,225.02905441825828,21.64172930879064,108.58027648925781
475,225.4937648330125,25.022174601916422,107.43766021728516
476,245.95279680043203,26.676037642672554,106.86824035644531
477,186.0473992309275,29.112076447613095,106.51461029052734
478,-42.1075211654106,29.266082674506592,83.94200134277344
479,-38.950910306718484,28.848620750805267,71.6635971069336
480,29.981347558468883,29.747673997525002,89.80973815917969
481,61.80582733950695,29.05896000023227,90.65095520019531
482,240.2057804844462,32.05926270707803,106.93614196777344
483,-0.22336371018188572,30.304797627560156,86.47241973876953
484,296.64843467236517,31.634029159844285,106.77366638183594
485,-2.4535170337423438,29.756256018564414,95.04109191894531
486,-47.68072614259951,28.751906130008102,105.51888275146484
487,27.37555672559361,30.528162650053627,84.49481201171875
488,-61.75491502109471,33.02456539012786,89.12894439697266
489,-36.77764491731166,32.370178781948454,87.61402130126953
490,-10.595878055957968,30.09748096952233,83.8739013671875
491,145.91979477328618,32.092250898343394,106.84445190429688
492,40.06176191449899,33.09060767791926,92.57595825195312
493,-134.41158649522436,33.46947686445165,96.1177749633789
494,-3.110184013593937,33.83873084254302,92.57173919677734
495,-55.07868748147536,33.9472998705567,0.32417601346969604
496,-3.019133662772169,32.14270219551211,0.13961924612522125
497,185.39060348453557,34.729185840334374,100.8272933959961
498,-58.25113309804303,34.151589685433414,123.88335418701172
499,-82.38273794764845,30.677479899874175,94.20291137695312
500,-116.02615525666369,27.609263062549594,138.43472290039062
501,-79.39148599726111,25.376339910483168,112.99964141845703
502,-51.53925237725316,22.167447114697687,81.55538940429688
503,-34.20508689629018,19.6363474736548,87.49510192871094
504,-72.20950493032683,19.79883710787756,73.33482360839844
505,-29.38750989699544,17.839354820050513,82.39979553222656
